id,age,job,visLiteracy,education,colorblind,measure,value,questionId,task,chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,28.67,ACQ3,determine range,Area Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode," T1: Misunderstood the question (range, outlier)",ACQ3,determine range,Area Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,ACQ3,determine range,Area Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,ACQ4,find correlations/trends,Area Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,26.497,ACQ4,find correlations/trends,Area Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,HC2Q1,retrieve value,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,58.138,HC2Q1,retrieve value,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E2: Misinterpreting Axis / Colormap,HC2Q1,retrieve value,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,HC2Q1,retrieve value,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,HC2Q2,make comparisons,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,25.33,HC2Q2,make comparisons,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,HC2Q2,make comparisons,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,HC2Q3,find extremum,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,33.409,HC2Q3,find extremum,Histogram Chart 2
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,PCQ1,retrieve value,Pie Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,9.209,PCQ1,retrieve value,Pie Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,PCQ2,find extremum,Pie Chart
5f6785ff73bbcf3923de77cc,27,Theater,Beginner,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,13.126,PCQ2,find extremum,Pie Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ1,retrieve value,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,15.484,SPQ1,retrieve value,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ2,find extremum,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,39.951,SPQ2,find extremum,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ3,determine range,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,55.467,SPQ3,determine range,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ4,find clusters,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,40.221,SPQ4,find clusters,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ5,find correlations/trends,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,84.806,SPQ5,find correlations/trends,Scatter Plot
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ1,retrieve value,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,23.862,LCQ1,retrieve value,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ2,find extremum,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,8.545,LCQ2,find extremum,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ3,determine range,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,21.126,LCQ3,determine range,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ4,find correlations/trends,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,15.776,LCQ4,find correlations/trends,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ5,make comparisons,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,26.252,LCQ5,make comparisons,Line Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,PCQ1,retrieve value,Pie Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,14.7,PCQ1,retrieve value,Pie Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,PCQ2,find extremum,Pie Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,16.369,PCQ2,find extremum,Pie Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BCQ3,determine range,Bar Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,16.059,BCQ3,determine range,Bar Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BCQ4,make comparisons,Bar Chart
60df2a263ca14a01eb3d4732,32,Marketing,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,42.841,BCQ4,make comparisons,Bar Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SPQ1,retrieve value,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,14.78,SPQ1,retrieve value,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SPQ2,find extremum,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,45.626,SPQ2,find extremum,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,0,SPQ3,determine range,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,32.679,SPQ3,determine range,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, E3: Confounding Layout with Data,SPQ3,determine range,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SPQ4,find clusters,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,47.264,SPQ4,find clusters,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,0,SPQ5,find correlations/trends,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,17.935,SPQ5,find correlations/trends,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, I'm not sure,SPQ5,find correlations/trends,Scatter Plot
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,ACQ1,retrieve value,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,17.991,ACQ1,retrieve value,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,0,ACQ2,find extremum,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,43.753,ACQ2,find extremum,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, E1: Misunderstands the visual encodings,ACQ2,find extremum,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,ACQ2,find extremum,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,0,ACQ3,determine range,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,22.872,ACQ3,determine range,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, E3: Confounding Layout with Data,ACQ3,determine range,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,ACQ4,find correlations/trends,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,37.729,ACQ4,find correlations/trends,Area Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SB100Q1,retrieve value,Stacked Bar Chart 100
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,20.912,SB100Q1,retrieve value,Stacked Bar Chart 100
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SB100Q2,make comparisons,Stacked Bar Chart 100
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,30.874,SB100Q2,make comparisons,Stacked Bar Chart 100
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,0,SB100Q3,find extremum,Stacked Bar Chart 100
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,19.637,SB100Q3,find extremum,Stacked Bar Chart 100
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SB100Q3,find extremum,Stacked Bar Chart 100
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,0,BCQ3,determine range,Bar Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,15.878,BCQ3,determine range,Bar Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, D3: Wrong value off of axis  ,BCQ3,determine range,Bar Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,BCQ4,make comparisons,Bar Chart
60d4477467e235cde30140a9,36,Data Analyst,Relatively Skilled,Some college but no degree,I am not colorblind,time,24.372,BCQ4,make comparisons,Bar Chart
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ1,retrieve value,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,9.249,SPQ1,retrieve value,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ2,find extremum,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,129.041,SPQ2,find extremum,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ3,determine range,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,18.363,SPQ3,determine range,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ4,find clusters,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,37.835,SPQ4,find clusters,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ5,find correlations/trends,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,56.996,SPQ5,find correlations/trends,Scatter Plot
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,AC2Q1,retrieve value,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,19.728,AC2Q1,retrieve value,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,AC2Q2,find extremum,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,16.59,AC2Q2,find extremum,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,AC2Q3,determine range,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,31.572,AC2Q3,determine range,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Realized Mistake when Drawing,AC2Q3,determine range,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, E2: Misinterpreting Axis / Colormap,AC2Q3,determine range,Area Chart 2
5b6f07e3601c8600019328de,28,chemistry,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,AC2Q3,determine range,Area Chart 2
